cvrp_id,purch_lease,veh_model,tot_rebate,purch_price,air_dstrct,cnty,zipcode,census_trct,prev_tech_type,reason,residence_type,solar_panels,num_cars_HH,num_lic_drvr_HH,gender,HH_education,HH_income,tax_filing_status,HH_size,amer_indian_alskn_native,blck_afr_amer,east_asian,latino,middl_eastern,hawii_pac_islnd,south_asian,white,nan_ethnic,other_ethnic,cvrp_17,tech_type,age
A-266490,Lease,Chevrolet Bolt EV,4500,42161.86,South Coast,Orange,92648,6059099309.0,2.0,3.0,3,5.0,3.0,5.0,1.0,5,2.0,4.0,4.0,,,,,,,,1.0,,,1,BEV,6.0
A-263610,Lease,Chevrolet Bolt EV,4500,34376.0,Santa Barbara,Santa Barbara,93108,6083001402.0,,2.0,3,5.0,1.0,2.0,1.0,6,1.0,1.0,2.0,,,,,,,,,1.0,,1,BEV,3.0
A-263816,Lease,FIAT 500e,4500,33100.0,San Diego,San Diego,92110,6073009103.0,2.0,3.0,3,5.0,1.0,1.0,2.0,5,2.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,6.0
A-281356,Lease,Honda Clarity Electric,4500,37235.68,San Joaquin Valley Unified,Fresno,93630,6019004002.0,2.0,2.0,1,5.0,3.0,3.0,1.0,6,2.0,1.0,3.0,,,,,,,,1.0,,,1,BEV,2.0
A-263340,Purchase,Toyota Prius Prime,3500,29988.0,South Coast,San Bernardino,92336,6071002010.0,2.0,4.0,1,1.0,1.0,2.0,2.0,4,3.0,2.0,4.0,,,,,1.0,,,1.0,,,1,PHEV,4.0
A-231296,Lease,Ford Focus Electric,4500,26994.24,South Coast,Los Angeles,90815,6037574300.0,2.0,1.0,1,4.0,4.0,4.0,1.0,-77,-77.0,-77.0,5.0,,,,,,,,,1.0,,0,BEV,-77.0
A-264358,Lease,Chevrolet Bolt EV,4500,37415.9,South Coast,Orange,92807,6059021920.0,6.0,4.0,1,4.0,4.0,5.0,1.0,5,4.0,2.0,4.0,,,,,1.0,,,,,,1,BEV,5.0
A-269946,Lease,FIAT 500e,4500,30469.98,South Coast,Orange,92648,6059099306.0,,2.0,1,5.0,3.0,3.0,2.0,5,3.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,4.0
A-253226,Lease,Chevrolet Volt,3500,28145.0,Bay Area,Santa Clara,95124,6085502702.0,2.0,-99.0,1,-99.0,3.0,4.0,-77.0,-77,2.0,-77.0,4.0,,,,,,,,1.0,,,1,PHEV,-77.0
A-271914,Lease,Chevrolet Bolt EV,4500,34954.28,South Coast,Los Angeles,90024,6037265202.0,,3.0,2,5.0,1.0,1.0,1.0,5,1.0,1.0,1.0,,,,1.0,,,,,,,1,BEV,4.0
A-265582,Lease,Kia Optima Plug-in Hybrid,3500,34092.63,Bay Area,Sonoma,95404,6097151402.0,5.0,1.0,1,3.0,2.0,2.0,1.0,2,3.0,1.0,5.0,,,,1.0,,,,,,,1,PHEV,4.0
A-213670,Lease,Nissan LEAF S,4500,26820.0,Bay Area,Contra Costa,94803,6013361000.0,2.0,2.0,3,5.0,3.0,2.0,1.0,4,2.0,2.0,3.0,,,,1.0,,,,,,,0,BEV,2.0
A-271934,Lease,Chevrolet Bolt EV,4500,36830.0,Bay Area,Sonoma,95409,6097151602.0,5.0,3.0,1,1.0,1.0,1.0,2.0,6,-77.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,8.0
A-200942,Lease,Chevrolet Volt,3000,33023.23,Santa Barbara,Santa Barbara,93105,6083000302.0,2.0,3.0,1,5.0,1.0,1.0,2.0,6,1.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,2.0
A-217055,Lease,Ford C-MAX Energi,3000,32786.0,South Coast,Los Angeles,90403,6037701402.0,6.0,2.0,3,5.0,1.0,1.0,2.0,4,1.0,1.0,1.0,,,,,,,,,1.0,,0,PHEV,4.0
A-271955,Lease,Honda Clarity Electric,4500,37223.27,South Coast,Orange,92602,6059052420.0,5.0,1.0,1,5.0,2.0,2.0,1.0,6,2.0,2.0,4.0,,,1.0,,,,,,,,1,BEV,4.0
A-278088,Purchase,Tesla Model 3,4500,56500.0,South Coast,Riverside,92562,6065043278.0,,2.0,1,1.0,4.0,4.0,1.0,5,3.0,2.0,5.0,,1.0,,,,,,1.0,,,1,BEV,4.0
A-231436,Lease,FIAT 500e,4500,31072.21,South Coast,Orange,90720,6059110014.0,1.0,2.0,3,5.0,,,1.0,6,2.0,1.0,,,,,,,,,1.0,,,0,BEV,3.0
A-231479,Lease,Audi A3 e-tron,3500,37801.04,South Coast,Los Angeles,90505,6037651221.0,2.0,1.0,3,5.0,2.0,2.0,2.0,4,1.0,4.0,4.0,,,,1.0,,,,,,,0,PHEV,4.0
A-284913,Lease,Chevrolet Volt,3500,34445.87,South Coast,Los Angeles,90640,6037530003.0,2.0,3.0,1,3.0,3.0,3.0,1.0,3,2.0,1.0,3.0,,,,1.0,,,,,,,1,PHEV,2.0
A-214524,Lease,Ford C-MAX Energi,3500,31989.0,South Coast,Los Angeles,91732,6037433307.0,2.0,2.0,-77,-99.0,1.0,1.0,-77.0,-77,-77.0,-77.0,1.0,,,,,,,,,1.0,,0,PHEV,-77.0
A-259672,Lease,Chevrolet Bolt EV,4500,35230.52,South Coast,Los Angeles,90211,6037700901.0,8.0,1.0,3,5.0,1.0,1.0,2.0,3,1.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,2.0
A-259678,Lease,Chevrolet Volt,3500,30095.0,Bay Area,Contra Costa,94598,6013338302.0,6.0,6.0,-77,4.0,2.0,2.0,-77.0,-77,-77.0,-77.0,4.0,,,,,,,,,1.0,,1,PHEV,-77.0
A-253312,Lease,Chevrolet Bolt EV,4500,41137.13,South Coast,Los Angeles,91205,6037302506.0,6.0,1.0,1,5.0,3.0,3.0,1.0,5,1.0,2.0,3.0,,,,,,,,1.0,,,1,BEV,5.0
A-253313,Purchase,Ford Fusion Energi,3500,31685.0,San Diego,San Diego,92139,6073003202.0,2.0,1.0,1,3.0,3.0,3.0,1.0,5,2.0,2.0,7.0,,,,,,,,1.0,,,1,PHEV,5.0
A-211936,Lease,Nissan LEAF S,4000,29628.0,Bay Area,Sonoma,94952,6097150800.0,6.0,3.0,1,4.0,2.0,2.0,2.0,5,6.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,6.0
A-272003,Lease,Kia Soul EV,4500,33436.36,Bay Area,Sonoma,95404,6097151401.0,2.0,2.0,1,4.0,1.0,3.0,1.0,3,1.0,4.0,4.0,,,,,,,,1.0,,,1,BEV,4.0
A-278201,Lease,BMW i3,4500,47494.0,South Coast,Los Angeles,91607,6037124000.0,2.0,3.0,3,5.0,2.0,2.0,2.0,5,1.0,1.0,2.0,,,,1.0,,,,1.0,,,1,BEV,2.0
A-213491,Lease,Ford Fusion Energi,3000,30713.34,Bay Area,Alameda,94587,6001440304.0,,1.0,2,5.0,1.0,1.0,2.0,5,1.0,4.0,4.0,,,,,,,,1.0,,,0,PHEV,4.0
A-231793,Lease,Volkswagen e-Golf,4500,23845.0,Bay Area,Santa Clara,95121,6085503333.0,2.0,2.0,1,-99.0,3.0,3.0,1.0,5,3.0,2.0,5.0,,,,1.0,,,,1.0,,,0,BEV,5.0
A-231795,Lease,Chevrolet Volt,3500,33310.0,San Diego,San Diego,92123,6073009202.0,2.0,2.0,1,1.0,1.0,1.0,1.0,5,2.0,2.0,3.0,,,,,,,,1.0,,,0,PHEV,8.0
A-273781,Lease,Chevrolet Bolt EV,4500,34524.6,Bay Area,Santa Clara,95131,6085504322.0,,2.0,3,5.0,2.0,1.0,1.0,5,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1,BEV,4.0
A-231292,Lease,Ford Fusion Energi,3500,32423.26,Placer,Placer,95661,6061020715.0,2.0,2.0,2,5.0,1.0,1.0,2.0,4,1.0,4.0,3.0,,,,,,,,1.0,,,0,PHEV,4.0
A-239376,Purchase,Tesla Model S 60,4500,85200.0,Bay Area,Santa Clara,95120,6085511909.0,,7.0,1,3.0,3.0,2.0,2.0,6,2.0,2.0,2.0,,,1.0,,,,,,,,0,BEV,5.0
A-259608,Lease,FIAT 500e,4500,32039.13,San Joaquin Valley Unified,Fresno,93710,6019005407.0,2.0,2.0,1,4.0,3.0,3.0,1.0,6,2.0,1.0,3.0,,,,,,,,1.0,,,1,BEV,2.0
A-231366,Purchase,Ford C-MAX Energi,3000,36534.35,South Coast,San Bernardino,92352,6071010901.0,5.0,3.0,1,4.0,1.0,1.0,2.0,3,2.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,5.0
A-211116,Lease,Ford C-MAX Energi,3000,33000.0,South Coast,Riverside,92586,6065042711.0,2.0,1.0,1,-99.0,1.0,2.0,2.0,3,2.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,7.0
A-259606,Lease,Ford Fusion Energi,3500,31068.51,South Coast,Los Angeles,91306,6037134904.0,2.0,2.0,1,4.0,3.0,3.0,1.0,2,4.0,2.0,3.0,,,,,1.0,,,,,,1,PHEV,6.0
A-246636,Lease,Chevrolet Volt,3500,36775.0,South Coast,Los Angeles,91214,6037300301.0,,9.0,3,5.0,2.0,2.0,2.0,5,2.0,2.0,4.0,,,,,,,1.0,,,,0,PHEV,4.0
A-239544,Purchase,Toyota Prius Prime,3500,30379.0,South Coast,Orange,92630,6059032047.0,,2.0,3,5.0,1.0,1.0,1.0,4,2.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,5.0
A-190309,Lease,Kia Soul EV,4000,37070.0,South Coast,Riverside,92262,6065044701.0,8.0,5.0,1,1.0,1.0,1.0,1.0,2,1.0,-77.0,1.0,,,,,,,,1.0,,,0,BEV,7.0
A-246664,Purchase,Ford C-MAX Energi,3500,32258.25,Bay Area,Contra Costa,94517,6013355304.0,1.0,3.0,1,4.0,1.0,1.0,2.0,5,1.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,5.0
A-231518,Lease,Toyota Mirai Fuel Cell Vehicle,7000,58385.0,South Coast,Orange,92660,6059063007.0,2.0,,3,,2.0,2.0,1.0,5,1.0,2.0,4.0,,,,,,,,1.0,,,0,FCEV,4.0
A-283285,Purchase,Toyota Prius Prime,3500,31150.0,Antelope Valley,Los Angeles,93591,6037900104.0,5.0,1.0,1,-99.0,3.0,3.0,1.0,4,2.0,-77.0,5.0,,,,,,,,1.0,,,1,PHEV,7.0
A-214498,Purchase,Chevrolet Volt,3000,30864.37,Bay Area,Santa Clara,95135,6085503331.0,2.0,2.0,1,1.0,3.0,3.0,1.0,5,2.0,2.0,3.0,,,,,,,,,1.0,,0,PHEV,6.0
A-214504,Lease,Nissan LEAF SL,4500,35380.0,South Coast,Los Angeles,90068,6037189600.0,1.0,1.0,3,5.0,1.0,1.0,1.0,6,1.0,1.0,1.0,,,,1.0,,,,,,,0,BEV,5.0
A-231551,Lease,Nissan LEAF SV,4500,31000.0,Bay Area,Marin,94903,6041107000.0,2.0,2.0,1,3.0,2.0,2.0,1.0,5,3.0,2.0,3.0,,,,,,,,1.0,,,0,BEV,6.0
A-259668,Lease,Chevrolet Bolt EV,4500,35460.0,South Coast,Orange,90631,6059001301.0,2.0,1.0,3,5.0,2.0,2.0,1.0,6,3.0,1.0,2.0,,,,,,,,,,1.0,1,BEV,3.0
A-198050,Lease,Tesla Model S 85,4000,107020.0,Monterey Bay Unified,Monterey,93906,6053010603.0,2.0,1.0,1,3.0,3.0,3.0,1.0,3,4.0,2.0,7.0,,,,1.0,,,,,,,0,BEV,5.0
A-198839,Lease,smart Electric Fortwo Coupe,4000,13320.0,San Diego,San Diego,91911,6073013102.0,,2.0,1,4.0,4.0,,2.0,4,4.0,3.0,4.0,,,,1.0,,,,,,,0,BEV,4.0
A-210438,Lease,Chevrolet Volt,3000,32862.36,South Coast,Orange,92807,6059021920.0,6.0,4.0,1,4.0,4.0,5.0,1.0,5,4.0,2.0,5.0,,,,,1.0,,,,,,0,PHEV,5.0
A-231667,Lease,Chevrolet Volt,3500,30134.59,El Dorado,El Dorado,95667,6017031100.0,2.0,2.0,1,4.0,4.0,3.0,1.0,5,3.0,2.0,5.0,,,,,,,,1.0,,,0,PHEV,3.0
A-273241,Lease,Chevrolet Bolt EV,4500,37950.0,South Coast,Los Angeles,90505,6037651102.0,,1.0,3,5.0,2.0,2.0,2.0,5,1.0,1.0,2.0,,,,,,,1.0,,,,1,BEV,2.0
A-231703,Lease,Chevrolet Volt,3500,31951.86,South Coast,Los Angeles,90706,6037554201.0,,2.0,1,4.0,3.0,3.0,1.0,4,2.0,4.0,3.0,,,,1.0,,,,,,,0,PHEV,4.0
A-217092,Lease,FIAT 500e,4500,32795.0,Bay Area,Alameda,94607,6001401800.0,5.0,3.0,1,1.0,2.0,3.0,1.0,5,1.0,1.0,3.0,,,,,,,,1.0,,,0,BEV,2.0
A-231731,Lease,FIAT 500e,4500,31441.28,South Coast,Los Angeles,90290,6037800102.0,,2.0,3,5.0,2.0,3.0,2.0,5,1.0,2.0,3.0,,,,,,,,,,1.0,0,BEV,2.0
A-231777,Lease,Kia Soul EV,4500,34820.0,Monterey Bay Unified,Santa Cruz,95073,6087121100.0,,1.0,1,5.0,4.0,3.0,1.0,5,1.0,2.0,3.0,,,,,,,,1.0,,,0,BEV,5.0
A-283287,Purchase,Chevrolet Volt,3500,33711.0,South Coast,Orange,92780,6059075702.0,6.0,1.0,2,5.0,2.0,2.0,1.0,5,2.0,4.0,2.0,,,1.0,,,,,,,,1,PHEV,5.0
A-231816,Lease,FIAT 500e,4500,33794.43,South Coast,Los Angeles,91406,6037127604.0,,3.0,3,5.0,,,2.0,2,1.0,-77.0,,,,,,,,,1.0,,,0,BEV,3.0
A-217043,Lease,Nissan LEAF S,4500,26000.0,Bay Area,Santa Clara,94087,6085508203.0,2.0,3.0,-77,1.0,2.0,2.0,1.0,6,1.0,2.0,2.0,,,,,,,1.0,,,,0,BEV,7.0
A-238549,Lease,Nissan LEAF S,4500,27580.0,Bay Area,Sonoma,95409,6097152202.0,2.0,4.0,1,5.0,1.0,4.0,2.0,4,3.0,2.0,5.0,,,,,,,,1.0,,,0,BEV,3.0
A-238318,Lease,Kia Soul EV,4500,31832.0,South Coast,Los Angeles,90020,6037211910.0,,2.0,3,5.0,1.0,2.0,2.0,3,2.0,2.0,2.0,,,,,,,,,,1.0,0,BEV,2.0
A-279242,Purchase,Ford Fusion Energi,3500,31330.0,Santa Barbara,Santa Barbara,93110,6083000102.0,5.0,-99.0,3,5.0,1.0,2.0,1.0,3,1.0,2.0,3.0,,,,,,,,,1.0,,1,PHEV,6.0
A-214143,Lease,Volkswagen e-Golf,4000,25401.94,South Coast,Los Angeles,91020,6037300502.0,2.0,4.0,3,3.0,1.0,3.0,1.0,2,2.0,1.0,3.0,,,,,,,1.0,,,,0,BEV,2.0
A-253398,Lease,FIAT 500e,4500,32500.0,Santa Barbara,Santa Barbara,93454,6083002206.0,,3.0,1,4.0,3.0,,1.0,5,3.0,2.0,,,,1.0,,,,,,,,1,BEV,7.0
A-273486,Lease,Toyota Mirai Fuel Cell Vehicle,7000,57054.53,South Coast,Los Angeles,91801,6037480901.0,2.0,,1,,4.0,3.0,1.0,3,2.0,2.0,4.0,,,1.0,,,,,,,,1,FCEV,4.0
A-231829,Lease,Chevrolet Volt,3500,33439.4,Bay Area,Solano,94534,6095252306.0,8.0,3.0,1,3.0,2.0,4.0,1.0,6,-77.0,2.0,4.0,,,,,,,,,1.0,,0,PHEV,6.0
A-231855,Lease,FIAT 500e,4500,30785.53,South Coast,Orange,92677,6059042315.0,8.0,3.0,1,3.0,2.0,2.0,1.0,5,1.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,4.0
A-231893,Lease,Ford Focus Electric,4500,28400.0,Santa Barbara,Santa Barbara,93101,6083001304.0,2.0,3.0,1,4.0,1.0,1.0,1.0,5,2.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,5.0
A-231900,Lease,Nissan LEAF S,4500,28309.0,South Coast,Riverside,92584,6065042743.0,-99.0,2.0,1,3.0,2.0,2.0,1.0,5,3.0,2.0,6.0,,,,,,,,1.0,,,0,BEV,4.0
A-217101,Lease,Chevrolet Spark EV,4000,24893.61,Bay Area,Santa Clara,95128,6085506401.0,8.0,2.0,1,3.0,2.0,1.0,1.0,5,3.0,4.0,2.0,,,,,,,1.0,,,,0,BEV,5.0
A-198863,Lease,BMW i3,4000,41573.77,South Coast,Los Angeles,91776,6037481101.0,2.0,1.0,2,4.0,2.0,2.0,1.0,3,2.0,2.0,3.0,,,1.0,,,,,,,,0,BEV,3.0
A-231920,Lease,FIAT 500e,4500,31407.0,South Coast,Orange,90620,6059110304.0,2.0,4.0,1,5.0,2.0,4.0,1.0,5,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,4.0
A-231909,Lease,FIAT 500e,4500,33000.0,San Joaquin Valley Unified,Fresno,93703,6019003201.0,2.0,2.0,1,4.0,2.0,2.0,2.0,5,3.0,2.0,6.0,,,,,,,1.0,,,1.0,0,BEV,3.0
A-246873,Lease,Chevrolet Bolt EV,4500,34729.91,Bay Area,Santa Clara,95112,6085501102.0,2.0,2.0,1,5.0,2.0,3.0,1.0,3,2.0,1.0,3.0,,,,1.0,,,,,,,0,BEV,5.0
A-210440,Lease,Ford C-MAX Energi,3000,34800.0,South Coast,Los Angeles,90638,6037504001.0,2.0,3.0,1,4.0,3.0,3.0,2.0,2,1.0,2.0,3.0,,,,,,,,1.0,,,0,PHEV,5.0
A-231959,Lease,Audi A3 e-tron,3500,36681.5,South Coast,Los Angeles,91436,6037139702.0,2.0,1.0,1,4.0,3.0,2.0,1.0,3,1.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-217113,Lease,Nissan LEAF SL,4500,28000.0,Shasta,Shasta,96002,6089011403.0,,2.0,1,-99.0,4.0,6.0,1.0,5,4.0,2.0,8.0,,,,,,,,,,1.0,0,BEV,4.0
A-262589,Lease,FIAT 500e,4500,31972.55,South Coast,Los Angeles,90210,6037261101.0,,2.0,2,4.0,1.0,1.0,2.0,6,1.0,1.0,1.0,,,,,,,,,,1.0,1,BEV,4.0
A-259779,Lease,Hyundai Sonata Plug-in Hybrid,3500,34225.0,South Coast,Los Angeles,90260,6037603802.0,2.0,3.0,1,5.0,1.0,1.0,2.0,5,2.0,1.0,1.0,,,,,,,,1.0,,,1,PHEV,4.0
A-198266,Lease,Nissan LEAF SV,4000,35003.0,South Coast,Riverside,92585,6065042731.0,,1.0,1,3.0,3.0,4.0,1.0,5,1.0,2.0,4.0,,,,1.0,,,,,,,0,BEV,6.0
A-231979,Lease,Chevrolet Bolt EV,4500,37990.0,South Coast,Los Angeles,91605,6037121600.0,2.0,3.0,1,-99.0,3.0,1.0,1.0,3,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,6.0
A-198273,Lease,Ford C-MAX Energi,3000,30090.35,Bay Area,Alameda,94702,6001423300.0,2.0,2.0,1,4.0,2.0,1.0,2.0,6,2.0,4.0,3.0,,,,,,,,1.0,,,0,PHEV,4.0
A-259771,Lease,Nissan LEAF S,4500,27931.08,Bay Area,Sonoma,94931,6097151203.0,2.0,3.0,3,5.0,2.0,1.0,2.0,6,1.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,6.0
A-259776,Purchase,Volkswagen e-Golf,4500,18994.0,South Coast,Los Angeles,91342,6037106406.0,2.0,2.0,-99,5.0,3.0,2.0,2.0,3,2.0,4.0,2.0,,,,,,,,1.0,,,1,BEV,5.0
A-198271,Purchase,Chevrolet Volt,3000,36759.08,South Coast,Los Angeles,90605,6037502901.0,2.0,1.0,1,4.0,4.0,2.0,1.0,5,-77.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-281461,Purchase,Toyota Prius Prime,3500,27132.3,South Coast,Riverside,92223,6065043820.0,2.0,2.0,1,1.0,3.0,,1.0,6,1.0,2.0,4.0,,,,,1.0,,,,,,1,PHEV,2.0
A-191308,Purchase,Hyundai Sonata Plug-in Hybrid,3000,35925.0,Bay Area,Contra Costa,94531,6013308002.0,5.0,1.0,1,4.0,3.0,3.0,1.0,3,2.0,2.0,5.0,,,1.0,,,,,,,,0,PHEV,4.0
A-214165,Lease,Nissan LEAF S,4000,26345.0,Bay Area,Marin,94903,6041107000.0,2.0,2.0,1,5.0,3.0,2.0,2.0,5,6.0,2.0,3.0,,,,,,,,1.0,,,0,BEV,4.0
A-238488,Lease,Kia Soul EV,4500,33133.46,South Coast,Los Angeles,91406,6037127605.0,,2.0,1,4.0,3.0,1.0,1.0,3,2.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,3.0
A-253616,Lease,Chevrolet Volt,3500,29123.0,South Coast,Los Angeles,91401,6037128601.0,2.0,2.0,3,5.0,1.0,1.0,2.0,3,3.0,2.0,5.0,,,,1.0,,,,,,,1,PHEV,3.0
A-198332,Lease,Nissan LEAF S,4000,30612.0,Bay Area,Sonoma,95452,6097151602.0,,2.0,1,1.0,4.0,2.0,1.0,3,2.0,2.0,7.0,,,,,,,,1.0,,,0,BEV,5.0
A-266643,Lease,Volkswagen e-Golf,4500,29368.67,South Coast,Los Angeles,90212,6037701000.0,2.0,3.0,3,5.0,2.0,2.0,2.0,5,2.0,2.0,2.0,,,,,,,,,1.0,,1,BEV,2.0
A-198379,Lease,Audi A3 e-tron,3000,35250.0,San Diego,San Diego,92122,6073008363.0,2.0,2.0,3,5.0,2.0,2.0,1.0,5,2.0,2.0,3.0,1.0,,,1.0,,,,1.0,,,0,PHEV,3.0
A-198899,Lease,Ford Fusion Energi,3000,34092.29,Placer,Placer,95603,6061021502.0,2.0,2.0,2,4.0,1.0,1.0,2.0,5,2.0,4.0,2.0,,,,,,,,1.0,,,0,PHEV,5.0
A-253641,Lease,Chevrolet Volt,3500,33100.0,South Coast,Los Angeles,90813,6037575402.0,6.0,1.0,3,4.0,1.0,1.0,2.0,4,1.0,1.0,2.0,,,,1.0,,,,,,,1,PHEV,2.0
A-232175,Lease,Nissan LEAF S,4500,28500.0,Bay Area,Contra Costa,94564,6013359202.0,2.0,2.0,1,3.0,4.0,2.0,2.0,5,4.0,2.0,7.0,,,,,,,,,,1.0,0,BEV,3.0
A-232154,Lease,Nissan LEAF SV,4500,32556.0,South Coast,Los Angeles,90275,6037670403.0,5.0,3.0,1,4.0,1.0,1.0,2.0,6,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,6.0
A-232209,Lease,FIAT 500e,4500,32419.14,South Coast,Los Angeles,91304,6037113233.0,2.0,5.0,-99,5.0,2.0,1.0,1.0,4,1.0,1.0,1.0,,,,,1.0,,,,,,0,BEV,6.0
A-217151,Lease,FIAT 500e,4500,31572.97,South Coast,Los Angeles,91754,6037482702.0,,3.0,1,5.0,2.0,,2.0,3,1.0,1.0,3.0,,,1.0,,,,,,,,0,BEV,2.0
A-244128,Lease,FIAT 500e,4500,32990.0,San Joaquin Valley Unified,Fresno,93726,6019005302.0,2.0,1.0,1,4.0,2.0,1.0,2.0,3,2.0,1.0,1.0,,1.0,,,,,,,,,0,BEV,6.0
A-232334,Purchase,Toyota Prius Prime,3500,28329.0,San Diego,San Diego,92064,6073017048.0,2.0,-99.0,3,-99.0,2.0,3.0,2.0,5,2.0,1.0,7.0,,,,,,,1.0,,,,0,PHEV,2.0
A-244153,Lease,Toyota Prius Prime,3500,27450.0,South Coast,Los Angeles,91342,6037106112.0,5.0,1.0,1,3.0,3.0,3.0,2.0,5,2.0,2.0,5.0,,,1.0,,,,,,,,0,PHEV,3.0
A-253668,Lease,Nissan LEAF S,4500,26159.31,San Joaquin Valley Unified,Fresno,93662,6019007300.0,,3.0,1,3.0,4.0,4.0,1.0,5,4.0,2.0,6.0,,,,,,,,,,1.0,1,BEV,4.0
A-270035,Lease,Toyota Prius Prime,3500,29100.0,South Coast,Orange,92672,6059042113.0,6.0,7.0,1,4.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,8.0
A-232316,Lease,FIAT 500e,4500,30953.0,South Coast,Riverside,92881,6065041810.0,2.0,2.0,1,5.0,3.0,3.0,1.0,5,1.0,4.0,6.0,,,,,,,,1.0,,,0,BEV,5.0
A-232309,Lease,FIAT 500e,4500,32464.24,South Coast,Los Angeles,90048,6037214700.0,,5.0,1,4.0,2.0,2.0,2.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,5.0
A-205373,Lease,FIAT 500e,4000,29279.63,South Coast,Orange,92867,6059075812.0,2.0,3.0,1,4.0,4.0,4.0,1.0,6,6.0,2.0,6.0,,,,,1.0,,,,,,0,BEV,5.0
A-244167,Lease,FIAT 500e,4500,33065.0,South Coast,Riverside,92591,6065043216.0,2.0,1.0,1,1.0,1.0,3.0,1.0,5,2.0,1.0,4.0,,1.0,,,,,,,,,0,BEV,3.0
A-198447,Purchase,Hyundai Sonata Plug-in Hybrid,3000,35998.0,South Coast,Los Angeles,91006,6037430803.0,2.0,5.0,-77,4.0,2.0,1.0,2.0,5,-77.0,4.0,2.0,,,,,,,,1.0,,,0,PHEV,-77.0
A-276994,Lease,Honda Clarity Electric,4500,37235.68,South Coast,Orange,90620,6059110500.0,2.0,2.0,1,-99.0,3.0,3.0,1.0,5,3.0,2.0,4.0,,,,1.0,,,,,,,1,BEV,4.0
A-232597,Lease,Ford Focus Electric,4500,29156.65,Bay Area,Sonoma,94952,6097150701.0,2.0,4.0,3,5.0,3.0,3.0,2.0,3,2.0,1.0,5.0,,,,1.0,,,,,,,0,BEV,2.0
A-232417,Lease,Nissan LEAF S,4500,27825.0,San Diego,San Diego,92064,6073017041.0,2.0,3.0,2,4.0,2.0,2.0,-77.0,6,-77.0,2.0,4.0,,,,,,,1.0,,,,0,BEV,5.0
A-258626,Lease,Chevrolet Bolt EV,4500,39911.0,Sacramento Metro,Sacramento,95621,6067008135.0,2.0,3.0,2,-99.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,6.0
A-270031,Lease,Ford C-MAX Energi,3500,26490.0,San Diego,San Diego,92069,6073020025.0,2.0,2.0,3,5.0,1.0,2.0,2.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,6.0
A-211193,Lease,FIAT 500e,4000,30800.0,South Coast,Los Angeles,91776,6037481402.0,,1.0,1,5.0,2.0,2.0,1.0,3,2.0,2.0,2.0,,,1.0,,,,,,,,0,BEV,-77.0
A-246942,Lease,Nissan LEAF S,4500,26900.0,Northern Sierra,Nevada,95946,6057000402.0,2.0,3.0,1,4.0,3.0,1.0,1.0,5,2.0,1.0,1.0,,,1.0,,,,,,,,1,BEV,5.0
A-198928,Lease,Nissan LEAF S,4000,26619.59,El Dorado,El Dorado,95762,6017030704.0,,3.0,3,5.0,2.0,2.0,2.0,4,2.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,4.0
A-263643,Lease,Ford C-MAX Energi,3500,27599.0,South Coast,San Bernardino,91786,6071000823.0,2.0,3.0,-99,5.0,1.0,1.0,1.0,5,1.0,1.0,2.0,,,,,,,,,,1.0,1,PHEV,5.0
A-262770,Purchase,Ford C-MAX Energi,3500,32842.28,Ventura,Ventura,93065,6111008004.0,5.0,2.0,1,5.0,1.0,1.0,2.0,4,1.0,4.0,2.0,,,,,,,,1.0,,,1,PHEV,3.0
A-263807,Lease,Toyota Mirai Fuel Cell Vehicle,7000,57016.0,South Coast,Orange,92620,6059052417.0,5.0,,-77,,1.0,1.0,2.0,3,1.0,1.0,1.0,,,,,,,,1.0,,,1,FCEV,6.0
A-239342,Purchase,Chevrolet Volt,3000,37771.0,South Coast,Riverside,92509,6065040501.0,2.0,1.0,-99,5.0,1.0,1.0,1.0,4,-77.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,6.0
